code_insee,nom_commune,annee,population
62204,Campagne-Lès-Hesdin,2010,1765
62205,Campagne-Lès-Wardrecques,2010,1139
62206,Campigneulles-Les-Grandes,2010,315
62207,Campigneulles-Les-Petites,2010,584
62208,Canettemont,2010,63
62209,Canlers,2010,187
62211,Capelle-Fermont,2010,194
62212,Capelle-Lès-Hesdin,2010,463
62213,Carency,2010,710
62214,Carly,2010,568
62215,Carvin,2010,17152
62216,La Cauchie,2010,208
62217,Cauchy-À-La-Tour,2010,2973
62218,Caucourt,2010,325
62219,Caumont,2010,184
62220,Cavron-Saint-Martin,2010,485
62221,Chelers,2010,291
62222,Chériennes,2010,154
62223,Chérisy,2010,290
62224,Chocques,2010,2996
62225,Clairmarais,2010,626
62227,Clenleu,2010,183
62228,Clerques,2010,266
62229,Cléty,2010,672
62230,Colembert,2010,767
62231,Colline-Beaumont,2010,133
62232,La Comté,2010,827
62233,Conchil-Le-Temple,2010,1045
62234,Conchy-Sur-Canche,2010,188
62235,Condette,2010,2575
62236,Contes,2010,316
62237,Conteville-Lès-Boulogne,2010,468
62238,Conteville-En-Ternois,2010,87
62239,Coquelles,2010,2291
62240,Corbehem,2010,2221
62241,Cormont,2010,299
62242,Couin,2010,103
62243,Coullemont,2010,106
62244,Coulogne,2010,5686
62245,Coulomby,2010,666
62246,Coupelle-Neuve,2010,215
62247,Coupelle-Vieille,2010,553
62248,Courcelles-Le-Comte,2010,443
62249,Courcelles-Lès-Lens,2010,6122
62250,Courrières,2010,10602
62251,Courset,2010,479
62252,La Couture,2010,2645
62253,Couturelle,2010,100
62254,Coyecques,2010,580
62255,Crémarest,2010,775
62256,Crépy,2010,149
62257,Créquy,2010,489
62258,Croisette,2010,315
62259,Croisilles,2010,1419
62260,Croix-En-Ternois,2010,308
62261,Cucq,2010,5167
62262,Cuinchy,2010,1758
62263,Dainville,2010,5569
62264,Dannes,2010,1291
62265,Delettes,2010,1136
62266,Denier,2010,65
62267,Dennebroeucq,2010,374
62268,Desvres,2010,5179
62269,Diéval,2010,774
62270,Divion,2010,7129
62271,Dohem,2010,777
62272,Douchy-Lès-Ayette,2010,314
62273,Doudeauville,2010,506
62274,Dourges,2010,5619
62275,Douriez,2010,307
62276,Douvrin,2010,4978
62277,Drocourt,2010,2983
62278,Drouvin-Le-Marais,2010,540
62279,Duisans,2010,1177
62280,Dury,2010,336
62281,Echinghen,2010,376
62282,Eclimeux,2010,162
62283,Ecoivres,2010,112
62284,Ecourt-Saint-Quentin,2010,1753
62285,Ecoust-Saint-Mein,2010,501
62286,Ecquedecques,2010,486
62288,Ecques,2010,2004
62289,Ecuires,2010,782
62290,Ecurie,2010,418
62291,,2010,2887
62292,Elnes,2010,915
62293,Embry,2010,243
62295,Enquin-Lez-Guinegatte,2010,1534
62296,Enquin-Sur-Baillons,2010,236
62297,Eperlecques,2010,3225
62298,Epinoy,2010,531
62299,Eps,2010,257
62300,Equihen-Plage,2010,2904
62301,Equirre,2010,53
62302,Ergny,2010,223
62303,Erin,2010,197
62304,Erny-Saint-Julien,2010,328
62306,Ervillers,2010,393
62307,Escalles,2010,301
62308,Escoeuilles,2010,449
62309,Esquerdes,2010,1571
62310,Essars,2010,1628
62311,Estevelles,2010,1809
62312,Estrée,2010,303
62313,Estrée-Blanche,2010,943
62314,Estrée-Cauchy,2010,370
62315,Estréelles,2010,350
62316,Estrée-Wamin,2010,172
62316,Estrée-Wamin,2010,172
62317,Etaing,2010,448
62318,Etaples,2010,11279
62319,Eterpigny,2010,232
62320,Etrun,2010,334
62321,Evin-Malmaison,2010,4544
62322,Famechon,2010,119
62323,Fampoux,2010,1119
62324,Farbus,2010,538
62325,Fauquembergues,2010,978
62326,Favreuil,2010,251
62327,Febvin-Palfart,2010,533
62328,Ferfay,2010,942
62329,Ferques,2010,1851
62330,Festubert,2010,1306
62331,Feuchy,2010,1040
62332,Ficheux,2010,493
62333,Fiefs,2010,399
62334,Fiennes,2010,886
62335,Fillièvres,2010,527
62336,Fléchin,2010,509
62337,Flers,2010,192
62338,Fleurbaix,2010,2651
62339,Fleury,2010,132
62340,Floringhem,2010,858
62341,Foncquevillers,2010,471
62342,Fontaine-Lès-Boulans,2010,87
62343,Fontaine-Lès-Croisilles,2010,280
62344,Fontaine-Lès-Hermans,2010,108
62345,Fontaine-L'Etalon,2010,122
62346,Fortel-En-Artois,2010,219
62347,Fosseux,2010,140
62348,Foufflin-Ricametz,2010,122
62349,Fouquereuil,2010,1234
62350,Fouquières-Lès-Béthune,2010,1095
62351,Fouquières-Lès-Lens,2010,6538
62352,Framecourt,2010,108
62353,Frémicourt,2010,286
62354,Frencq,2010,777
62355,Fresnes-Lès-Montauban,2010,489
62356,Fresnicourt-Le-Dolmen,2010,835
62357,Fresnoy,2010,74
62358,Fresnoy-En-Gohelle,2010,253
62359,Fressin,2010,541
62360,Fréthun,2010,1135
62361,Frévent,2010,3784
62362,Frévillers,2010,244
62362,Frévillers,2010,244
62363,Frévin-Capelle,2010,392
62364,Fruges,2010,2586
62365,Galametz,2010,180
62366,Gauchin-Légal,2010,341
62367,Gauchin-Verloingt,2010,883
62368,Gaudiempré,2010,181
62369,Gavrelle,2010,566
62370,Gennes-Ivergny,2010,124
62371,Givenchy-En-Gohelle,2010,2057
62372,Givenchy-Le-Noble,2010,138
62373,Givenchy-Lès-La-Bassée,2010,919
62374,Gomiécourt,2010,155
62375,Gommecourt,2010,114
62376,Gonnehem,2010,2372
62377,Gosnay,2010,1044
62378,Gouves,2010,189
62379,Gouy-En-Artois,2010,344
62380,Gouy-Servins,2010,322
62381,Gouy-En-Ternois,2010,172
62382,Gouy-Saint-André,2010,638
62383,Gouy-Sous-Bellonne,2010,1224
62384,Graincourt-Lès-Havrincourt,2010,637
62385,Grand-Rullecourt,2010,397
62386,Grenay,2010,6715
62387,Grévillers,2010,378
62388,Grigny,2010,299
62389,Grincourt-Lès-Pas,2010,42
62390,Groffliers,2010,1468
62391,Guarbecque,2010,1402
62392,Guémappe,2010,361
62393,Guemps,2010,967
62395,Guigny,2010,165
62396,Guinecourt,2010,19
62397,Guînes,2010,5644
62398,Guisy,2010,291
62399,Habarcq,2010,677
62400,Haillicourt,2010,4919
62401,Haisnes,2010,4482
62402,Halinghen,2010,310
62403,Hallines,2010,1291
62404,Halloy,2010,236
62405,Hamblain-Les-Prés,2010,490
62406,Hamelincourt,2010,261
62407,Ham-En-Artois,2010,1001
62408,Hames-Boucres,2010,1431
62409,Hannescamps,2010,189
62410,Haplincourt,2010,188
62411,Haravesnes,2010,47
62412,Hardinghen,2010,1122
62413,Harnes,2010,12373
62414,Haucourt,2010,257
62415,Haute-Avesnes,2010,411
62416,Hautecloque,2010,220
62418,Hauteville,2010,317
62419,Haut-Loquin,2010,160
62421,Havrincourt,2010,388
62422,Hébuterne,2010,534
62423,Helfaut,2010,1688
62424,Hendecourt-Lès-Cagnicourt,2010,326
62425,Hendecourt-Lès-Ransart,2010,119
62426,Héninel,2010,204
62427,Hénin-Beaumont,2010,26278
62428,Hénin-Sur-Cojeul,2010,493
62429,Henneveux,2010,306
62430,Hénu,2010,163
62432,Herbinghen,2010,380
62433,Héricourt,2010,106
62434,La Herlière,2010,159
62435,Herlincourt,2010,109
62436,Herlin-Le-Sec,2010,176
62437,Herly,2010,324
62438,Hermaville,2010,538
62439,Hermelinghen,2010,347
62440,Hermies,2010,1178
62441,Hermin,2010,207
62442,Hernicourt,2010,499
62443,Hersin-Coupigny,2010,6225
62444,Hervelinghen,2010,233
62445,Hesdigneul-Lès-Béthune,2010,810
62446,Hesdigneul-Lès-Boulogne,2010,692
62447,Hesdin-La-Forêt,2010,2272
62448,Hesdin-L'Abbé,2010,1887
62449,Hesmond,2010,179
62450,Hestrus,2010,245
62451,Heuchin,2010,566
62452,Heuringhem,2010,1311
62453,Hézecques,2010,115
62454,Hinges,2010,2217
62455,Hocquinghen,2010,109
62456,Houchin,2010,708
62457,Houdain,2010,7633
62458,Houlle,2010,983
62459,Houvin-Houvigneul,2010,238
62460,Hubersent,2010,251
62462,Huclier,2010,117
62463,Hucqueliers,2010,519
62464,Hulluch,2010,3088
62465,Humbercamps,2010,232
62466,Humbert,2010,240
62467,Humeroeuille,2010,145
62468,Humières,2010,210
62469,Inchy-En-Artois,2010,605
62470,Incourt,2010,67
62471,Bellinghem,2010,847
62472,Inxent,2010,165
62473,Isbergues,2010,9289
62474,Isques,2010,1168
62475,Ivergny,2010,263
62476,Izel-Lès-Equerchin,2010,929
62477,Izel-Lès-Hameau,2010,695
62478,Journy,2010,273
62479,Labeuvrière,2010,1697
62480,Labourse,2010,2306
62481,Labroye,2010,179
62483,Lacres,2010,242
62484,Lagnicourt-Marcel,2010,347
62485,Laires,2010,346
62486,Lambres,2010,1064
62487,Landrethun-Le-Nord,2010,1199
62488,Landrethun-Lès-Ardres,2010,697
62489,Lapugnoy,2010,3288
62490,Lattre-Saint-Quentin,2010,240
62491,Laventie,2010,4838
62492,Lebiez,2010,256
62493,Lebucquière,2010,252
62494,Léchelle,2010,61
62495,Ledinghem,2010,313
62496,Lefaux,2010,264
62497,Leforest,2010,7139
62498,Lens,2010,35032
62499,Lépine,2010,280
62500,Lespesses,2010,417
62501,Lespinoy,2010,218
62502,Lestrem,2010,4241
62503,Leubringhen,2010,329
62504,Leulinghem,2010,230
62505,Leulinghen-Bernes,2010,413
62506,Licques,2010,1562
62507,Liencourt,2010,276
62508,Lières,2010,374
62509,Liettres,2010,293
62510,Liévin,2010,31873
62511,Lignereuil,2010,151
62512,Ligny-Lès-Aire,2010,622
62513,Ligny-Sur-Canche,2010,196
62514,Ligny-Saint-Flochel,2010,244
62515,Ligny-Thilloy,2010,577
62516,Lillers,2010,10055
62517,Linghem,2010,213
62518,Linzeux,2010,165
62519,Lisbourg,2010,569
62520,Locon,2010,2317
62521,La Loge,2010,192
62522,Loison-Sur-Créquoise,2010,242
62523,Loison-Sous-Lens,2010,5299
62524,Longfossé,2010,1407
62525,Longuenesse,2010,10925
62526,Longueville,2010,129
62527,Longvilliers,2010,250
62528,Loos-En-Gohelle,2010,6778
62529,Lorgies,2010,1601
62530,Lottinghen,2010,529
62531,Louches,2010,930
62532,Lozinghem,2010,1225
62533,Lugy,2010,146
62534,Lumbres,2010,3763
62535,La Madelaine-Sous-Montreuil,2010,176
62536,Magnicourt-En-Comte,2010,625
62537,Magnicourt-Sur-Canche,2010,109
62538,Maintenay,2010,389
62539,Maisnil,2010,255
62540,Maisnil-Lès-Ruitz,2010,1494
62541,Maisoncelle,2010,121
62542,Maizières,2010,168
62543,Mametz,2010,2022
62544,Manin,2010,185
62545,Maninghem,2010,147
62546,Maninghen-Henne,2010,328
62547,Marant,2010,72
62548,Marck,2010,9589
62550,Marconnelle,2010,1208
62551,Marenla,2010,216
62552,Maresquel-Ecquemicourt,2010,887
62553,Marest,2010,262
62554,Maresville,2010,83
62555,Marles-Les-Mines,2010,5744
62556,Marles-Sur-Canche,2010,286
62557,Maroeuil,2010,2506
62558,Marquay,2010,168
62559,Marquion,2010,956
62560,Marquise,2010,5174
62561,Martinpuich,2010,197
62562,Matringhem,2010,187
62563,Mazingarbe,2010,7496
62564,Mazinghem,2010,444
62565,Mencas,2010,74
62566,Menneville,2010,711
62567,Mentque-Nortbécourt,2010,599
62568,Mercatel,2010,615
62569,Merck-Saint-Liévin,2010,591
62570,Méricourt,2010,11956
62571,Merlimont,2010,3089
62572,Metz-En-Couture,2010,642
62573,Meurchin,2010,3758
62574,Mingoval,2010,206
62576,Moncheaux-Lès-Frévent,2010,136
62577,Monchel-Sur-Canche,2010,85
62578,Monchiet,2010,96
62579,Monchy-Au-Bois,2010,504
62580,Monchy-Breton,2010,421
62581,Monchy-Cayeux,2010,291
62582,Monchy-Le-Preux,2010,624
62583,Mondicourt,2010,636
62584,Mont-Bernanchon,2010,1394
62585,Montcavrel,2010,376
62586,Montenescourt,2010,438
62587,Montigny-En-Gohelle,2010,10047
62588,Montreuil-Sur-Mer,2010,2282
62589,Mont-Saint-Eloi,2010,1005
62590,Monts-En-Ternois,2010,53
62591,Morchies,2010,177
62592,Moringhem,2010,495
62593,Morval,2010,94
62594,Mory,2010,338
62595,Moulle,2010,1004
62596,Mouriez,2010,253
62597,Moyenneville,2010,291
62598,Muncq-Nieurlet,2010,679
62599,Nabringhen,2010,170
62600,Nédon,2010,163
62601,Nédonchel,2010,241
62602,Nempont-Saint-Firmin,2010,181
62603,Nesles,2010,962
62604,Neufchâtel-Hardelot,2010,3774
62605,Neulette,2010,20
62606,Neuve-Chapelle,2010,1345
62607,Neuville-Au-Cornet,2010,83
62608,Neuville-Bourjonval,2010,170
62609,Neuville-Saint-Vaast,2010,1449
62610,Neuville-Sous-Montreuil,2010,663
62611,Neuville-Vitasse,2010,495
62612,Neuvireuil,2010,479
62613,Nielles-Lès-Bléquin,2010,875
62614,Nielles-Lès-Ardres,2010,519
62615,Nielles-Lès-Calais,2010,237
62616,Noeux-Lès-Auxi,2010,173
62617,Noeux-Les-Mines,2010,12206
62618,Nordausques,2010,957
62619,Noreuil,2010,137
62620,Norrent-Fontes,2010,1436
62621,Nortkerque,2010,1632
62622,Nort-Leulinghem,2010,203
62623,Nouvelle-Eglise,2010,510
62624,Noyelles-Godault,2010,5141
62625,Noyelles-Lès-Humières,2010,61
62626,Noyelles-Lès-Vermelles,2010,2243
62627,Noyelles-Sous-Bellonne,2010,810
62628,Noyelles-Sous-Lens,2010,6896
62629,Noyellette,2010,184
62630,Noyelle-Vion,2010,253
62631,Nuncq-Hautecôte,2010,402
62632,Oblinghem,2010,219
62633,Oeuf-En-Ternois,2010,255
62634,Offekerque,2010,1107
62635,Offin,2010,209
62636,Offrethun,2010,265
62637,Oignies,2010,9877
62638,Oisy-Le-Verger,2010,1267
62639,Oppy,2010,363
62640,Orville,2010,394
62641,Ostreville,2010,259
62642,Ourton,2010,774
62643,Outreau,2010,14527
62644,Ouve-Wirquin,2010,534
62645,Oye-Plage,2010,5427
62646,Palluel,2010,566
62647,Le Parcq,2010,794
62648,Parenty,2010,485
62649,Pas-En-Artois,2010,810
62650,Pelves,2010,709
62651,Penin,2010,429
62652,Pernes,2010,1629
62653,Pernes-Lès-Boulogne,2010,473
62654,Peuplingues,2010,697
62655,Pierremont,2010,266
62656,Pihem,2010,990
62657,Pihen-Lès-Guînes,2010,483
62658,Pittefaux,2010,118
62659,Planques,2010,109
62660,Plouvain,2010,460
62661,Bouin-Plumoison,2010,456
62662,Polincove,2010,787
62663,Pommera,2010,313
62664,Pommier,2010,240
62665,Le Ponchel,2010,223
62666,Pont-À-Vendin,2010,3109
62667,Le Portel,2010,9569
62668,Prédefin,2010,197
62669,Pressy,2010,291
62670,Preures,2010,562
62671,Pronville,2010,323
62672,Puisieux,2010,660
62673,Quéant,2010,625
62674,Quelmes,2010,561
62675,Quercamps,2010,278
62676,Quernes,2010,456
62677,Le Quesnoy-En-Artois,2010,361
62678,Quesques,2010,600
62679,Questrecques,2010,338
62680,Quiéry-La-Motte,2010,740
62681,Quiestède,2010,661
62682,Quilen,2010,58
62683,Quoeux-Haut-Maînil,2010,251
62684,Racquinghem,2010,2312
62685,Radinghem,2010,288
62686,Ramecourt,2010,311
62688,Rang-Du-Fliers,2010,4057
62689,Ransart,2010,384
62690,Raye-Sur-Authie,2010,219
62691,Saint-Augustin,2010,736
62692,Rebergues,2010,243
62693,Rebreuve-Ranchicourt,2010,1095
62694,Rebreuve-Sur-Canche,2010,219
62695,Rebreuviette,2010,271
62696,Reclinghem,2010,188
62697,Récourt,2010,229
62698,Recques-Sur-Course,2010,267
62699,Recques-Sur-Hem,2010,565
62700,Regnauville,2010,219
62701,Rely,2010,457
62702,Remilly-Wirquin,2010,337
62703,Rémy,2010,284
62704,Renty,2010,575
62705,Rety,2010,2073
62706,Richebourg,2010,2418
62708,Riencourt-Lès-Bapaume,2010,36
62709,Riencourt-Lès-Cagnicourt,2010,283
62710,Rimboval,2010,145
62711,Rinxent,2010,2748
62712,Rivière,2010,1125
62713,Robecq,2010,1282
62714,Roclincourt,2010,790
62715,Rocquigny,2010,287
62716,Rodelinghem,2010,543
62717,Roëllecourt,2010,608
62718,Roeux,2010,1392
62719,Rollancourt,2010,349
62720,Rombly,2010,40
62721,Roquetoire,2010,1872
62722,Rougefay,2010,92
62723,Roussent,2010,203
62724,Rouvroy,2010,8778
62725,Royon,2010,121
62726,Ruisseauville,2010,167
62727,Ruitz,2010,1532
62728,Rumaucourt,2010,702
62729,Rumilly,2010,257
62730,Ruminghem,2010,1577
62731,Ruyaulcourt,2010,279
62732,Sachin,2010,303
62733,Sailly-Au-Bois,2010,284
62734,Sailly-En-Ostrevent,2010,718
62735,Sailly-Labourse,2010,2128
62736,Sailly-Sur-La-Lys,2010,4090
62737,Sains-En-Gohelle,2010,6450
62738,Sains-Lès-Fressin,2010,175
62739,Sains-Lès-Marquion,2010,338
62740,Sains-Lès-Pernes,2010,272
62741,Saint-Amand,2010,144
62742,Saint-Aubin,2010,260
62744,Sainte-Catherine,2010,3411
62745,Saint-Denoeux,2010,137
62746,Saint-Etienne-Au-Mont,2010,5070
62747,Saint-Floris,2010,523
62748,Saint-Folquin,2010,2214
62749,Saint-Georges,2010,308
62750,Saint-Hilaire-Cottes,2010,841
62751,Saint-Inglevert,2010,726
62752,Saint-Josse,2010,1188
62753,Saint-Laurent-Blangy,2010,6059
62754,Saint-Léger,2010,406
62755,Saint-Léonard,2010,3581
62756,Sainte-Marie-Kerque,2010,1520
62757,Saint-Martin-Lez-Tatinghem,2010,5504
62758,Saint-Martin-Boulogne,2010,11230
62759,Saint-Martin-Choquel,2010,468
62760,Saint-Martin-D'Hardinghem,2010,303
62761,Saint-Martin-Sur-Cojeul,2010,210
62762,Saint-Michel-Sous-Bois,2010,123
62763,Saint-Michel-Sur-Ternoise,2010,935
62764,Saint-Nicolas,2010,4843
62765,Saint-Omer,2010,14506
62766,Saint-Omer-Capelle,2010,1125
62767,Saint-Pol-Sur-Ternoise,2010,5185
62768,Saint-Rémy-Au-Bois,2010,110
62769,Saint-Tricat,2010,668
62770,Saint-Venant,2010,3120
62771,Sallaumines,2010,9956
62772,Salperwick,2010,504
62773,Samer,2010,3633
62774,Sangatte,2010,4673
62775,Sanghen,2010,274
62776,Sapignies,2010,178
62777,Le Sars,2010,162
62778,Sars-Le-Bois,2010,66
62779,Sarton,2010,176
62780,Sauchy-Cauchy,2010,391
62781,Sauchy-Lestrée,2010,457
62782,Saudemont,2010,439
62783,Saulchoy,2010,304
62784,Saulty,2010,719
62785,Savy-Berlette,2010,965
62786,Selles,2010,323
62787,Sempy,2010,297
62788,Seninghem,2010,667
62789,Senlecques,2010,252
62790,Senlis,2010,178
62791,Séricourt,2010,54
62792,Serques,2010,1149
62793,Servins,2010,1050
62794,Setques,2010,644
62795,Sibiville,2010,96
62796,Simencourt,2010,530
62797,Siracourt,2010,248
62798,Sombrin,2010,239
62799,Sorrus,2010,645
62800,Souastre,2010,359
62801,Souchez,2010,2523
62802,Le Souich,2010,179
62803,Surques,2010,501
62804,Sus-Saint-Léger,2010,350
62805,Tangry,2010,233
62806,Tardinghen,2010,154
62808,Teneur,2010,285
62809,Ternas,2010,134
62810,Thélus,2010,1218
62811,Thérouanne,2010,1072
62812,Thiembronne,2010,747
62813,La Thieuloye,2010,460
62814,Thièvres,2010,121
62815,Tigny-Noyelle,2010,154
62816,Tilloy-Lès-Hermaville,2010,236
62817,Tilloy-Lès-Mofflaines,2010,1394
62818,Tilly-Capelle,2010,158
62819,Tilques,2010,1107
62820,Tincques,2010,875
62821,Tingry,2010,326
62822,Tollent,2010,91
62823,Torcy,2010,159
62824,Tortefontaine,2010,250
62825,Tortequesne,2010,709
62826,Le Touquet-Paris-Plage,2010,4495
62827,Tournehem-Sur-La-Hem,2010,1413
62828,Tramecourt,2010,56
62829,Le Transloy,2010,438
62830,Trescault,2010,194
62831,Troisvaux,2010,295
62832,Tubersent,2010,503
62833,Vacquerie-Le-Boucq,2010,78
62834,Vacqueriette-Erquières,2010,245
62835,Valhuon,2010,576
62836,Vaudricourt,2010,891
62837,Vaudringhem,2010,485
62838,Vaulx,2010,84
62839,Vaulx-Vraucourt,2010,1069
62840,Vélu,2010,123
62841,Vendin-Lès-Béthune,2010,2371
62842,Vendin-Le-Vieil,2010,7664
62843,Verchin,2010,228
62844,Verchocq,2010,614
62845,Verlincthun,2010,381
62846,Vermelles,2010,4445
62847,Verquigneul,2010,2028
62848,Verquin,2010,3318
62849,Verton,2010,2269
62850,Vieil-Hesdin,2010,373
62851,Vieille-Chapelle,2010,766
62852,Vieille-Eglise,2010,1359
62853,Vieil-Moutier,2010,391
62854,Villers-Au-Bois,2010,533
62855,Villers-Au-Flos,2010,219
62856,Villers-Brûlin,2010,307
62857,Villers-Châtel,2010,119
62858,Villers-Lès-Cagnicourt,2010,255
62859,Villers-L'Hôpital,2010,270
62860,Villers-Sir-Simon,2010,127
62861,Vimy,2010,4345
62862,Vincly,2010,164
62863,Violaines,2010,3713
62864,Vis-En-Artois,2010,652
62865,Vitry-En-Artois,2010,4446
62866,Waben,2010,432
62867,Wacquinghen,2010,232
62868,Wail,2010,276
62869,Wailly,2010,1037
62870,Wailly-Beaucamp,2010,992
62871,Wambercourt,2010,251
62872,Wamin,2010,251
62873,Wancourt,2010,658
62874,Wanquetin,2010,699
62875,Wardrecques,2010,1174
62876,Warlencourt-Eaucourt,2010,162
62877,Warlincourt-Lès-Pas,2010,153
62878,Warlus,2010,366
62879,Warluzel,2010,249
62880,Le Wast,2010,202
62881,Beauvoir-Wavans,2010,389
62882,Wavrans-Sur-L'Aa,2010,1328
62883,Wavrans-Sur-Ternoise,2010,219
62885,Westrehem,2010,216
62886,Wicquinghem,2010,203
62887,Widehem,2010,267
62888,Wierre-Au-Bois,2010,218
62889,Wierre-Effroy,2010,788
62890,Willeman,2010,177
62891,Willencourt,2010,145
62892,Willerval,2010,651
62893,Wimereux,2010,7442
62894,Wimille,2010,4231
62895,Wingles,2010,8255
62896,Wirwignes,2010,741
62897,Wismes,2010,522
62898,Wisques,2010,242
62899,Wissant,2010,1056
62900,Witternesse,2010,577
62901,Wittes,2010,874
62902,Wizernes,2010,3310
62903,Zoteux,2010,520
62904,Zouafques,2010,571
62905,Zudausques,2010,838
62906,Zutkerque,2010,1713
62907,Libercourt,2010,8580
62908,La Capelle-Lès-Boulogne,2010,1506
62909,Ytres,2010,436
59001,Abancourt,2011,447
59002,Abscon,2011,4244
59003,Aibes,2011,369
59004,Aix-En-Pévèle,2011,1113
59005,Allennes-Les-Marais,2011,3327
59006,L'Orée De Mormal,2011,228
59007,Anhiers,2011,959
59008,Aniche,2011,10509
59009,Villeneuve-D'Ascq,2011,62681
59010,Anneux,2011,247
59011,Annoeullin,2011,9592
59012,Anor,2011,3313
59013,Anstaing,2011,1313
59014,Anzin,2011,13479
59015,Arleux,2011,3013
59016,Armbouts-Cappel,2011,2468
59017,Armentières,2011,25704
59018,Arnèke,2011,1598
59019,Artres,2011,1027
59021,Assevent,2011,1798
59022,Attiches,2011,2290
59023,Aubencheul-Au-Bac,2011,459
59024,Auberchicourt,2011,4512
59025,Aubers,2011,1535
59026,Aubigny-Au-Bac,2011,1228
59027,Aubry-Du-Hainaut,2011,1462
59028,Auby,2011,7498
59029,Auchy-Lez-Orchies,2011,1491
59031,Audignies,2011,301
59032,Aulnoy-Lez-Valenciennes,2011,7425
59033,Aulnoye-Aymeries,2011,8692
59034,Avelin,2011,2564
59035,Avesnelles,2011,2486
59036,Avesnes-Sur-Helpe,2011,4995
59037,Avesnes-Les-Aubert,2011,3635
59038,Avesnes-Le-Sec,2011,1380
59039,Awoingt,2011,775
59041,Bachant,2011,2400
59042,Bachy,2011,1477
59043,Bailleul,2011,14517
59044,Baisieux,2011,4512
59045,Baives,2011,159
59046,Bambecque,2011,739
59047,Banteux,2011,330
59048,Bantigny,2011,477
59049,Bantouzelle,2011,411
59050,Bas-Lieu,2011,324
59051,La Bassée,2011,6304
59052,Bauvin,2011,5270
59053,Bavay,2011,3480
59054,Bavinchove,2011,925
59055,Bazuel,2011,553
59056,Beaucamps-Ligny,2011,883
59057,Beaudignies,2011,569
59058,Beaufort,2011,963
59059,Beaumont-En-Cambrésis,2011,467
59060,Beaurain,2011,225
59061,Beaurepaire-Sur-Sambre,2011,258
59062,Beaurieux,2011,164
59063,Beauvois-En-Cambrésis,2011,2164
59064,Bellaing,2011,1185
59065,Bellignies,2011,883
59066,Bérelles,2011,169
59067,Bergues,2011,3898
59068,Berlaimont,2011,3169
59069,Bermerain,2011,649
59071,Bersée,2011,2255
59072,Bersillies,2011,259
59073,Berthen,2011,512
59074,Bertry,2011,2222
59075,Béthencourt,2011,760
59076,Bettignies,2011,252
59077,Bettrechies,2011,250
59078,Beugnies,2011,621
59079,Beuvrages,2011,6676
59080,Beuvry-La-Forêt,2011,2750
59081,Bévillers,2011,545
59082,Bierne,2011,1674
59083,Bissezeele,2011,225
59084,Blaringhem,2011,1982
59085,Blécourt,2011,357
59086,Boeschepe,2011,2193
59087,Boëseghem,2011,699
59088,Bois-Grenier,2011,1511
59089,Bollezeele,2011,1421
59090,Bondues,2011,9816
59091,Borre,2011,580
59092,Bouchain,2011,4024
59093,Boulogne-Sur-Helpe,2011,325
59094,Bourbourg,2011,7032
59096,Bourghelles,2011,1590
59097,Boursies,2011,343
59098,Bousbecque,2011,4700
59099,Bousies,2011,1705
59100,Bousignies,2011,309
59101,Bousignies-Sur-Roc,2011,434
59102,Boussières-En-Cambrésis,2011,432
59103,Boussières-Sur-Sambre,2011,526
59104,Boussois,2011,3237
59105,Bouvignies,2011,1529
59106,Bouvines,2011,704
