code_insee,nom_commune,departement,strate_perso,taux_tfpb,evol_2021_2024,rank_tfpb_dep_strate,ecart_tfpb_2024_vs_dep_strate_mean
59317,Houplines,59,5000-9999 hab,44.93,2.94,0.5471698113207547,-0.1860377358490552
59318,Houtkerque,59,500-1999 hab,35.93,4.9,0.525,-0.1305714285714287
59319,Hoymille,59,2000-3499 hab,39.85,0.0,0.550561797752809,0.612134831460672
59320,Illies,59,500-1999 hab,42.76,6.5,0.8857142857142857,6.6994285714285695
59321,Inchy,59,500-1999 hab,32.96,0.0,0.3107142857142857,-3.100571428571428
59322,Iwuy,59,2000-3499 hab,41.0,1.19,0.651685393258427,1.7621348314606706
59323,Jenlain,59,500-1999 hab,32.97,0.0,0.3178571428571428,-3.0905714285714296
59324,Jeumont,59,10 000-19 999 hab,50.56,-1.57,0.75,1.6734375000000057
59325,Jolimetz,59,500-1999 hab,30.79,0.0,0.1607142857142857,-5.270571428571429
59326,Killem,59,500-1999 hab,40.35,0.0,0.8,4.289428571428573
59327,Lallaing,59,5000-9999 hab,46.76,0.0,0.6792452830188679,1.643962264150943
59328,Lambersart,59,20 000-49 999 hab,50.77,0.75,0.7777777777777778,4.188333333333333
59329,Lambres-lez-Douai,59,3500-4999 hab,45.24,0.0,0.5476190476190477,0.4392857142857167
59330,Landas,59,2000-3499 hab,34.35,0.0,0.2022471910112359,-4.887865168539328
59331,Landrecies,59,2000-3499 hab,46.95,0.0,0.898876404494382,7.7121348314606735
59332,Lannoy,59,500-1999 hab,45.86,0.0,0.9321428571428572,9.799428571428573
59333,Larouillies,59,< 500 hab,27.58,0.0,0.09375,-4.4637500000000045
59334,Lauwin-Planque,59,500-1999 hab,47.29,0.0,0.9535714285714286,11.22942857142857
59335,Lecelles,59,2000-3499 hab,37.41,0.0,0.4044943820224719,-1.8278651685393328
59336,Lécluse,59,500-1999 hab,34.87,0.0,0.4607142857142857,-1.190571428571431
59337,Lederzeele,59,500-1999 hab,33.3,0.0,0.3571428571428571,-2.760571428571432
59338,Ledringhem,59,500-1999 hab,33.91,0.0,0.3982142857142857,-2.150571428571432
59339,Leers,59,5000-9999 hab,49.44,5.0,0.8301886792452831,4.323962264150943
59340,Leffrinckoucke,59,3500-4999 hab,55.83,0.0,1.0,11.029285714285711
59341,Lesdain,59,< 500 hab,33.24,0.0,0.6796875,1.1962499999999991
59342,Lez-Fontaine,59,< 500 hab,32.94,0.0,0.6484375,0.8962499999999949
59343,Lesquin,59,5000-9999 hab,47.43,0.0,0.6981132075471698,2.3139622641509447
59344,Leval,59,2000-3499 hab,44.23,0.0,0.8202247191011236,4.992134831460668
59345,Lewarde,59,2000-3499 hab,45.19,0.0,0.8539325842696629,5.952134831460668
59346,Lezennes,59,2000-3499 hab,39.2,0.0,0.5224719101123596,-0.0378651685393265
59347,Liessies,59,500-1999 hab,37.06,1.09,0.6285714285714286,0.9994285714285738
59348,Lieu-Saint-Amand,59,500-1999 hab,30.71,0.0,0.1535714285714285,-5.350571428571428
59349,Ligny-en-Cambrésis,59,500-1999 hab,33.07,0.0,0.3392857142857143,-2.990571428571428
59350,Lille,59,100 000 hab et +,48.35,0.0,1.0,0.0
59351,Limont-Fontaine,59,500-1999 hab,40.12,0.0,0.7785714285714286,4.059428571428569
59352,Linselles,59,5000-9999 hab,49.31,0.0,0.8113207547169812,4.193962264150947
59353,Locquignol,59,< 500 hab,25.81,0.0,0.015625,-6.233750000000004
59354,Loffre,59,500-1999 hab,41.35,0.0,0.8285714285714286,5.289428571428573
59356,Lompret,59,2000-3499 hab,36.54,0.0,0.3370786516853932,-2.6978651685393302
59357,La Longueville,59,2000-3499 hab,36.11,0.0,0.3033707865168539,-3.12786516853933
59358,Looberghe,59,500-1999 hab,31.17,2.0,0.1928571428571428,-4.890571428571427
59359,Loon-Plage,59,5000-9999 hab,42.97,0.0,0.4339622641509434,-2.146037735849056
59360,Loos,59,20 000-49 999 hab,47.25,0.0,0.5,0.6683333333333294
59361,Lourches,59,3500-4999 hab,49.24,0.0,0.7857142857142857,4.439285714285717
59363,Louvignies-Quesnoy,59,500-1999 hab,33.37,0.0,0.3607142857142857,-2.690571428571431
59364,Louvil,59,500-1999 hab,31.69,0.0,0.2392857142857143,-4.370571428571427
59365,Louvroil,59,5000-9999 hab,48.39,0.0,0.7358490566037735,3.2739622641509456
59366,Lynde,59,500-1999 hab,29.27,0.0,0.0964285714285714,-6.790571428571429
59367,Lys-lez-Lannoy,59,10 000-19 999 hab,49.24,0.0,0.625,0.3534375000000054
59368,La Madeleine,59,20 000-49 999 hab,43.23,-1.0,0.3333333333333333,-3.3516666666666737
59369,Maing,59,3500-4999 hab,37.0,0.0,0.0952380952380952,-7.800714285714285
59370,Mairieux,59,500-1999 hab,47.02,0.0,0.95,10.959428571428576
59371,Le Maisnil,59,500-1999 hab,38.0,2.81,0.6892857142857143,1.9394285714285715
59372,Malincourt,59,< 500 hab,35.09,4.5,0.8125,3.046250000000001
59374,Marbaix,59,< 500 hab,39.03,0.0,0.9453125,6.986249999999998
59375,Marchiennes,59,3500-4999 hab,50.32,0.0,0.9047619047619048,5.519285714285715
59377,Marcoing,59,500-1999 hab,32.38,0.0,0.2803571428571428,-3.680571428571426
59378,Marcq-en-Barœul,59,20 000-49 999 hab,33.5,0.0,0.0555555555555555,-13.08166666666667
59379,Marcq-en-Ostrevent,59,500-1999 hab,33.97,1.0,0.4089285714285714,-2.0905714285714296
59381,Maresches,59,500-1999 hab,35.38,0.0,0.5,-0.6805714285714259
59382,Maretz,59,500-1999 hab,35.81,0.0,0.5214285714285715,-0.2505714285714262
59383,Marly,59,10 000-19 999 hab,50.47,-3.0,0.71875,1.5834375000000025
59384,Maroilles,59,500-1999 hab,37.29,0.0,0.6410714285714286,1.2294285714285706
59385,Marpent,59,2000-3499 hab,36.61,-2.0,0.348314606741573,-2.62786516853933
59386,Marquette-lez-Lille,59,10 000-19 999 hab,56.23,0.0,0.875,7.3434375
59387,Marquette-en-Ostrevant,59,500-1999 hab,32.27,0.0,0.2678571428571428,-3.790571428571426
59388,Marquillies,59,500-1999 hab,42.81,0.0,0.8892857142857142,6.749428571428574
59389,Masnières,59,2000-3499 hab,28.49,0.0,0.0449438202247191,-10.747865168539333
59390,Masny,59,3500-4999 hab,48.61,0.0,0.7619047619047619,3.809285714285714
59391,Mastaing,59,500-1999 hab,30.99,0.0,0.175,-5.07057142857143
59392,Maubeuge,59,20 000-49 999 hab,47.69,0.0,0.5555555555555556,1.1083333333333272
59393,Maulde,59,500-1999 hab,39.75,0.0,0.775,3.689428571428572
59394,Maurois,59,< 500 hab,48.72,0.0,1.0,16.676249999999996
59395,Mazinghien,59,< 500 hab,30.94,0.0,0.4765625,-1.1037500000000016
59396,Mecquignies,59,500-1999 hab,29.46,0.0,0.1071428571428571,-6.600571428571428
59397,Merckeghem,59,500-1999 hab,36.28,0.97,0.5678571428571428,0.2194285714285726
59398,Mérignies,59,2000-3499 hab,40.52,0.0,0.6179775280898876,1.2821348314606738
59399,Merris,59,500-1999 hab,32.97,0.0,0.3178571428571428,-3.0905714285714296
59400,Merville,59,5000-9999 hab,41.0,4.72,0.2641509433962264,-4.116037735849055
59401,Méteren,59,2000-3499 hab,28.59,0.0,0.0561797752808988,-10.64786516853933
59402,Millam,59,500-1999 hab,29.79,0.0,0.1178571428571428,-6.270571428571429
59403,Millonfosse,59,500-1999 hab,41.66,0.0,0.8392857142857143,5.599428571428568
59405,Mœuvres,59,< 500 hab,27.76,0.0,0.109375,-4.283750000000001
59406,Monceau-Saint-Waast,59,< 500 hab,38.33,0.0,0.9296875,6.286249999999996
59407,Monchaux-sur-Écaillon,59,500-1999 hab,38.26,-0.78,0.7142857142857143,2.199428571428569
59408,Moncheaux,59,500-1999 hab,38.29,0.0,0.7196428571428571,2.22942857142857
59409,Monchecourt,59,2000-3499 hab,45.29,0.0,0.8707865168539326,6.05213483146067
59410,Mons-en-Barœul,59,20 000-49 999 hab,40.6,3.88,0.2777777777777778,-5.981666666666669
59411,Mons-en-Pévèle,59,2000-3499 hab,35.99,0.0,0.2808988764044944,-3.2478651685393274
59412,Montay,59,< 500 hab,35.38,1.0,0.8359375,3.33625
59413,Montigny-en-Cambrésis,59,500-1999 hab,32.38,0.0,0.2803571428571428,-3.680571428571426
59414,Montigny-en-Ostrevent,59,3500-4999 hab,45.11,0.0,0.5,0.3092857142857141
59415,Montrécourt,59,< 500 hab,33.77,0.0,0.71875,1.7262500000000005
59416,Morbecque,59,2000-3499 hab,29.59,-1.56,0.0674157303370786,-9.64786516853933
59418,Mortagne-du-Nord,59,500-1999 hab,38.41,0.0,0.7267857142857143,2.349428571428568
59419,Mouchin,59,500-1999 hab,41.92,0.0,0.8642857142857143,5.859428571428573
59420,Moustier-en-Fagne,59,< 500 hab,31.69,0.0,0.546875,-0.3537500000000015
59421,Mouvaux,59,10 000-19 999 hab,46.27,5.0,0.40625,-2.616562499999993
59422,Naves,59,500-1999 hab,31.58,0.0,0.2285714285714285,-4.48057142857143
59423,Neuf-Berquin,59,500-1999 hab,33.28,0.0,0.35,-2.780571428571428
59424,Neuf-Mesnil,59,500-1999 hab,46.8,0.0,0.9464285714285714,10.739428571428569
59425,Neuville-en-Avesnois,59,< 500 hab,35.9,0.0,0.859375,3.856249999999996
59426,Neuville-en-Ferrain,59,10 000-19 999 hab,53.96,0.0,0.84375,5.073437500000004
59427,La Neuville,59,500-1999 hab,30.12,0.0,0.1375,-5.940571428571428
59428,Neuville-Saint-Rémy,59,3500-4999 hab,44.54,0.0,0.4523809523809524,-0.2607142857142861
59429,Neuville-sur-Escaut,59,2000-3499 hab,40.69,0.0,0.6292134831460674,1.4521348314606684
59430,Neuvilly,59,500-1999 hab,36.79,-0.5,0.6178571428571429,0.7294285714285706
59431,Nieppe,59,5000-9999 hab,41.44,0.0,0.320754716981132,-3.676037735849057
59432,Niergnies,59,500-1999 hab,26.71,0.0,0.0214285714285714,-9.350571428571428
59433,Nieurlet,59,500-1999 hab,35.35,0.0,0.4928571428571429,-0.7105714285714271
59434,Nivelle,59,500-1999 hab,43.02,0.64,0.8964285714285715,6.959428571428575
59435,Nomain,59,2000-3499 hab,36.12,0.88,0.3146067415730337,-3.117865168539332
59436,Noordpeene,59,500-1999 hab,25.29,2.85,0.0071428571428571,-10.77057142857143
59437,Noyelles-lès-Seclin,59,500-1999 hab,32.36,5.0,0.2714285714285714,-3.700571428571429
59438,Noyelles-sur-Escaut,59,500-1999 hab,38.79,1.0,0.7446428571428572,2.72942857142857
59439,Noyelles-sur-Sambre,59,< 500 hab,39.59,0.0,0.9609375,7.546250000000001
59440,Noyelles-sur-Selle,59,500-1999 hab,39.15,4.33,0.7571428571428571,3.08942857142857
59441,Obies,59,500-1999 hab,31.32,1.46,0.2071428571428571,-4.740571428571428
59442,Obrechies,59,< 500 hab,40.79,0.0,0.96875,8.746249999999996
59443,Ochtezeele,59,< 500 hab,32.64,0.0,0.6171875,0.5962499999999977
59444,Odomez,59,500-1999 hab,37.49,0.0,0.6571428571428571,1.4294285714285735
59445,Ohain,59,500-1999 hab,36.23,0.0,0.5589285714285714,0.1694285714285683
59446,Oisy,59,500-1999 hab,32.01,0.0,0.2553571428571428,-4.050571428571431
59447,Onnaing,59,5000-9999 hab,45.62,0.0,0.6037735849056604,0.5039622641509425
59448,Oost-Cappel,59,< 500 hab,42.02,0.0,0.984375,9.97625
59449,Orchies,59,5000-9999 hab,48.6,2.31,0.7547169811320755,3.4839622641509465
59450,Ors,59,500-1999 hab,32.66,0.0,0.2928571428571428,-3.400571428571432
59451,Orsinval,59,500-1999 hab,31.35,0.0,0.2107142857142857,-4.710571428571427
59452,Ostricourt,59,5000-9999 hab,44.97,0.0,0.5849056603773585,-0.1460377358490561
59453,Oudezeele,59,500-1999 hab,28.39,0.0,0.0571428571428571,-7.670571428571428
59454,Oxelaëre,59,500-1999 hab,27.07,0.0,0.0285714285714285,-8.990571428571428
59455,Paillencourt,59,500-1999 hab,33.89,0.0,0.3928571428571428,-2.170571428571428
59456,Pecquencourt,59,5000-9999 hab,42.98,0.0,0.4528301886792453,-2.136037735849058
59457,Pérenchies,59,5000-9999 hab,49.95,0.0,0.8679245283018868,4.833962264150948
59458,Péronne-en-Mélantois,59,500-1999 hab,38.41,0.0,0.7267857142857143,2.349428571428568
59459,Petite-Forêt,59,5000-9999 hab,43.58,0.22,0.490566037735849,-1.536037735849057
59461,Petit-Fayt,59,< 500 hab,28.89,0.95,0.21484375,-3.1537500000000023
59462,Phalempin,59,3500-4999 hab,46.11,1.33,0.5952380952380952,1.3092857142857142
59463,Pitgam,59,500-1999 hab,32.87,0.0,0.3,-3.190571428571431
59464,Poix-du-Nord,59,2000-3499 hab,38.49,0.0,0.4719101123595505,-0.7478651685393274
59465,Pommereuil,59,500-1999 hab,37.13,0.0,0.6321428571428571,1.069428571428574
59466,Pont-à-Marcq,59,2000-3499 hab,37.04,0.0,0.3932584269662921,-2.1978651685393302
59467,Pont-sur-Sambre,59,2000-3499 hab,41.29,0.0,0.6853932584269663,2.0521348314606698
59468,Potelle,59,< 500 hab,33.11,3.92,0.6640625,1.0662499999999966
59469,Pradelles,59,< 500 hab,29.02,0.0,0.2421875,-3.0237500000000037
59470,Prémesques,59,2000-3499 hab,42.71,0.0,0.7528089887640449,3.4721348314606715
59471,Préseau,59,2000-3499 hab,44.39,0.0,0.8426966292134831,5.152134831460671
59472,Preux-au-Bois,59,500-1999 hab,37.34,0.0,0.6535714285714286,1.279428571428575
59473,Preux-au-Sart,59,< 500 hab,28.18,0.0,0.140625,-3.863750000000003
59474,Prisches,59,500-1999 hab,35.68,0.0,0.5178571428571429,-0.3805714285714288
59475,Prouvy,59,2000-3499 hab,39.93,0.0,0.5617977528089888,0.6921348314606703
59476,Proville,59,2000-3499 hab,41.26,0.0,0.6741573033707865,2.0221348314606686
59477,Provin,59,3500-4999 hab,45.37,0.0,0.5714285714285714,0.5692857142857122
59478,Quaëdypre,59,500-1999 hab,33.02,0.97,0.3339285714285714,-3.0405714285714254
59479,Quarouble,59,2000-3499 hab,43.86,0.0,0.797752808988764,4.62213483146067
59480,Quérénaing,59,500-1999 hab,35.42,1.13,0.5035714285714286,-0.6405714285714268
59481,Le Quesnoy,59,3500-4999 hab,45.12,0.0,0.5238095238095238,0.3192857142857122
59482,Quesnoy-sur-Deûle,59,5000-9999 hab,41.33,0.0,0.3018867924528302,-3.7860377358490567
59483,Quiévelon,59,< 500 hab,27.18,0.0,0.0546875,-4.863750000000003
59484,Quiévrechain,59,5000-9999 hab,59.24,0.0,0.9622641509433962,14.123962264150949
59485,Quiévy,59,500-1999 hab,38.16,0.0,0.7053571428571429,2.099428571428568
59486,Râches,59,2000-3499 hab,42.56,0.0,0.7415730337078652,3.322134831460673
59487,Radinghem-en-Weppes,59,500-1999 hab,34.39,3.1,0.4428571428571428,-1.670571428571428
59488,Raillencourt-Sainte-Olle,59,2000-3499 hab,36.14,0.0,0.3258426966292135,-3.097865168539329
59489,Raimbeaucourt,59,3500-4999 hab,43.47,0.0,0.3809523809523809,-1.3307142857142864
59490,Rainsars,59,< 500 hab,27.54,0.0,0.0859375,-4.503750000000004
59491,Raismes,59,10 000-19 999 hab,59.29,0.0,0.9375,10.403437500000004
59492,Ramillies,59,500-1999 hab,44.0,0.71,0.9142857142857144,7.9394285714285715
59493,Ramousies,59,< 500 hab,27.21,0.0,0.0625,-4.833750000000002
59494,Raucourt-au-Bois,59,< 500 hab,33.82,0.0,0.7265625,1.7762499999999974
59495,Recquignies,59,2000-3499 hab,41.78,-2.98,0.7078651685393258,2.542134831460672
59496,Rejet-de-Beaulieu,59,< 500 hab,29.91,1.42,0.34375,-2.1337500000000027
59497,Renescure,59,2000-3499 hab,29.84,0.0,0.0786516853932584,-9.39786516853933
59498,Reumont,59,< 500 hab,34.62,0.0,0.7890625,2.5762499999999946
59499,Rexpoëde,59,500-1999 hab,41.45,0.0,0.8321428571428572,5.389428571428574
59500,Ribécourt-la-Tour,59,< 500 hab,30.23,0.36,0.38671875,-1.8137500000000024
59501,Rieulay,59,500-1999 hab,48.29,0.0,0.9642857142857144,12.22942857142857
59502,Rieux-en-Cambrésis,59,500-1999 hab,35.44,0.0,0.5071428571428571,-0.6205714285714308
59503,Robersart,59,< 500 hab,28.46,0.0,0.171875,-3.583750000000002
59504,Rœulx,59,3500-4999 hab,41.4,0.0,0.2619047619047619,-3.4007142857142867
59505,Rombies-et-Marchipont,59,500-1999 hab,39.26,0.0,0.7607142857142857,3.199428571428569
59506,Romeries,59,< 500 hab,34.97,0.0,0.8046875,2.926249999999996
59507,Ronchin,59,10 000-19 999 hab,45.71,5.0,0.3125,-3.176562499999996
59508,Roncq,59,10 000-19 999 hab,50.31,0.0,0.6875,1.4234375000000057
59509,Roost-Warendin,59,5000-9999 hab,39.29,0.2,0.1509433962264151,-5.826037735849056
59511,Rosult,59,500-1999 hab,43.57,0.0,0.9035714285714286,7.509428571428572
59512,Roubaix,59,50 000-99 999 hab,48.7,0.0,0.5,-0.9975000000000024
59513,Roucourt,59,< 500 hab,31.77,0.0,0.5625,-0.2737500000000032
59514,Rousies,59,3500-4999 hab,46.74,0.0,0.6428571428571429,1.9392857142857167
59515,Rouvignies,59,500-1999 hab,26.21,0.0,0.0178571428571428,-9.850571428571428
59516,Rubrouck,59,500-1999 hab,28.32,0.0,0.0535714285714285,-7.740571428571428
59517,Les Rues-des-Vignes,59,500-1999 hab,28.56,0.0,0.0678571428571428,-7.50057142857143
59518,Ruesnes,59,< 500 hab,29.12,0.0,0.2578125,-2.923750000000002
59519,Rumegies,59,500-1999 hab,39.29,0.0,0.7642857142857142,3.22942857142857
59520,Rumilly-en-Cambrésis,59,500-1999 hab,31.81,0.0,0.2428571428571428,-4.25057142857143
59521,Sailly-lez-Cambrai,59,< 500 hab,32.07,0.0,0.5859375,0.0262499999999974
59522,Sailly-lez-Lannoy,59,500-1999 hab,43.08,0.0,0.9,7.01942857142857
59523,Sainghin-en-Mélantois,59,2000-3499 hab,33.79,0.0,0.146067415730337,-5.44786516853933
59524,Sainghin-en-Weppes,59,5000-9999 hab,43.69,0.0,0.5094339622641509,-1.4260377358490572
59525,Sains-du-Nord,59,2000-3499 hab,40.03,0.0,0.5955056179775281,0.7921348314606718
59526,Saint-Amand-les-Eaux,59,10 000-19 999 hab,53.9,0.0,0.8125,5.013437500000002
59527,Saint-André-lez-Lille,59,10 000-19 999 hab,45.56,0.0,0.28125,-3.3265624999999943
59528,Saint-Aubert,59,500-1999 hab,42.29,0.0,0.8714285714285714,6.229428571428571
59529,Saint-Aubin,59,< 500 hab,33.04,0.0,0.65625,0.9962499999999964
59530,Saint-Aybert,59,< 500 hab,38.07,0.0,0.9140625,6.026249999999997
59531,Saint-Benin,59,< 500 hab,35.85,2.0,0.8515625,3.806249999999999
59532,Saint-Georges-sur-l'Aa,59,< 500 hab,39.29,2.0,0.953125,7.246249999999996
59533,Saint-Hilaire-lez-Cambrai,59,500-1999 hab,37.67,0.0,0.6642857142857143,1.6094285714285732
59534,Saint-Hilaire-sur-Helpe,59,500-1999 hab,34.69,0.0,0.4464285714285714,-1.3705714285714308
59535,Saint-Jans-Cappel,59,500-1999 hab,33.97,0.78,0.4089285714285714,-2.0905714285714296
59536,Sainte-Marie-Cappel,59,500-1999 hab,30.81,0.0,0.1678571428571428,-5.25057142857143
59537,Saint-Martin-sur-Écaillon,59,< 500 hab,35.26,3.09,0.8203125,3.216249999999995
59538,Saint-Momelin,59,< 500 hab,28.24,0.0,0.1484375,-3.803750000000005
59539,Saint-Pierre-Brouck,59,500-1999 hab,28.72,0.28,0.075,-7.34057142857143
59541,Saint-Python,59,500-1999 hab,40.22,3.0,0.7928571428571428,4.15942857142857
59542,Saint-Remy-Chaussée,59,< 500 hab,36.0,-1.64,0.8671875,3.956249999999997
59543,Saint-Remy-du-Nord,59,500-1999 hab,36.13,3.98,0.5464285714285714,0.069428571428574
59544,Saint-Saulve,59,10 000-19 999 hab,47.86,7.1,0.53125,-1.0265624999999972
59545,Saint-Souplet,59,500-1999 hab,41.72,0.0,0.8464285714285714,5.65942857142857
59546,Saint-Sylvestre-Cappel,59,500-1999 hab,28.92,0.0,0.0821428571428571,-7.140571428571427
59547,Saint-Vaast-en-Cambrésis,59,500-1999 hab,33.79,0.0,0.3821428571428571,-2.2705714285714294
59548,Saint-Waast,59,500-1999 hab,29.58,0.0,0.1107142857142857,-6.48057142857143
59549,Salesches,59,< 500 hab,34.44,0.0,0.78125,2.396249999999995
59550,Salomé,59,2000-3499 hab,54.21,0.0,0.9887640449438202,14.972134831460671
59551,Saméon,59,500-1999 hab,36.77,0.0,0.6142857142857143,0.7094285714285746
59552,Sancourt,59,< 500 hab,30.0,1.11,0.359375,-2.043750000000003
59553,Santes,59,5000-9999 hab,42.71,0.0,0.3773584905660377,-2.406037735849054
59554,Sars-et-Rosières,59,500-1999 hab,37.91,0.0,0.6785714285714286,1.849428571428568
59555,Sars-Poteries,59,500-1999 hab,38.16,0.0,0.7053571428571429,2.099428571428568
59556,Sassegnies,59,< 500 hab,32.89,0.0,0.640625,0.8462499999999977
59557,Saultain,59,2000-3499 hab,32.0,1.47,0.1123595505617977,-7.237865168539329
59558,Saulzoir,59,500-1999 hab,34.98,0.0,0.4678571428571428,-1.0805714285714316
59559,Sebourg,59,500-1999 hab,39.49,0.0,0.7714285714285715,3.429428571428573
59560,Seclin,59,10 000-19 999 hab,47.29,0.0,0.4375,-1.5965624999999974
59562,Sémeries,59,500-1999 hab,32.67,0.0,0.2964285714285714,-3.390571428571427
59563,Semousies,59,< 500 hab,27.06,0.0,0.046875,-4.983750000000004
59564,La Sentinelle,59,2000-3499 hab,51.43,0.0,0.9775280898876404,12.19213483146067
59565,Sepmeries,59,500-1999 hab,31.59,0.0,0.2321428571428571,-4.470571428571429
59566,Sequedin,59,3500-4999 hab,39.87,0.0,0.2142857142857142,-4.930714285714288
59567,Séranvillers-Forenville,59,< 500 hab,30.82,0.0,0.4375,-1.2237500000000026
59568,Sercus,59,< 500 hab,27.65,0.0,0.1015625,-4.393750000000004
59569,Sin-le-Noble,59,10 000-19 999 hab,42.33,0.0,0.125,-6.556562499999998
59570,Socx,59,500-1999 hab,31.03,0.46,0.1857142857142857,-5.030571428571427
59571,Solesmes,59,3500-4999 hab,40.22,0.0,0.238095238095238,-4.580714285714286
59572,Solre-le-Château,59,500-1999 hab,36.14,-1.0,0.55,0.079428571428572
59573,Solrinnes,59,< 500 hab,33.37,0.0,0.6953125,1.3262499999999946
59574,Somain,59,10 000-19 999 hab,47.41,0.0,0.46875,-1.4765625
59575,Sommaing,59,< 500 hab,35.49,0.0,0.84375,3.446249999999999
59576,Spycker,59,500-1999 hab,43.95,10.88,0.9071428571428573,7.889428571428574
59577,Staple,59,500-1999 hab,31.29,0.0,0.2035714285714285,-4.770571428571429
59578,Steenbecque,59,500-1999 hab,29.38,0.0,0.1,-6.6805714285714295
59579,Steene,59,500-1999 hab,35.2,4.0,0.4767857142857143,-0.8605714285714257
59580,Steenvoorde,59,3500-4999 hab,31.94,0.0,0.0238095238095238,-12.860714285714284
59581,Steenwerck,59,2000-3499 hab,44.29,5.0,0.8314606741573034,5.05213483146067
59582,Strazeele,59,500-1999 hab,36.9,4.0,0.6214285714285714,0.8394285714285701
59583,Taisnières-en-Thiérache,59,< 500 hab,36.92,0.0,0.8828125,4.876249999999999
59584,Taisnières-sur-Hon,59,500-1999 hab,32.19,0.0,0.2642857142857143,-3.870571428571431
59585,Templemars,59,3500-4999 hab,36.46,2.0,0.0476190476190476,-8.340714285714284
59586,Templeuve-en-Pévèle,59,5000-9999 hab,41.23,0.0,0.2830188679245283,-3.886037735849058
59587,Terdeghem,59,500-1999 hab,26.72,0.0,0.025,-9.34057142857143
59588,Téteghem-Coudekerque-Village,59,5000-9999 hab,44.19,0.3,0.5283018867924528,-0.9260377358490572
59589,Thiant,59,2000-3499 hab,38.9,0.39,0.5056179775280899,-0.3378651685393308
59590,Thiennes,59,500-1999 hab,31.0,0.46,0.1785714285714285,-5.0605714285714285
59591,Thivencelle,59,500-1999 hab,47.87,0.0,0.9607142857142856,11.809428571428567
59592,Thumeries,59,3500-4999 hab,49.26,2.35,0.8095238095238095,4.459285714285713
59593,Thun-l'Évêque,59,500-1999 hab,36.25,0.35,0.5642857142857143,0.1894285714285715
59594,Thun-Saint-Amand,59,500-1999 hab,45.98,0.0,0.9357142857142856,9.919428571428568
59595,Thun-Saint-Martin,59,500-1999 hab,31.65,0.0,0.2357142857142857,-4.41057142857143
59596,Tilloy-lez-Marchiennes,59,500-1999 hab,38.08,1.47,0.6982142857142857,2.01942857142857
59597,Tilloy-lez-Cambrai,59,500-1999 hab,28.09,0.0,0.0446428571428571,-7.970571428571429
59598,Toufflers,59,3500-4999 hab,38.86,0.0,0.1428571428571428,-5.940714285714286
59599,Tourcoing,59,50 000-99 999 hab,50.99,0.0,1.0,1.2924999999999969
59600,Tourmignies,59,500-1999 hab,41.0,5.03,0.8214285714285714,4.939428571428572
59601,Trélon,59,2000-3499 hab,41.13,0.0,0.6629213483146067,1.8921348314606727
59602,Tressin,59,500-1999 hab,42.39,0.0,0.875,6.329428571428572
59603,Trith-Saint-Léger,59,5000-9999 hab,49.29,0.0,0.7924528301886793,4.173962264150944
59604,Troisvilles,59,500-1999 hab,35.29,3.0,0.4875,-0.7705714285714294
59605,Uxem,59,500-1999 hab,38.42,0.0,0.7321428571428571,2.359428571428573
59606,Valenciennes,59,20 000-49 999 hab,49.31,0.0,0.7222222222222222,2.728333333333332
59607,Vendegies-au-Bois,59,< 500 hab,31.62,0.0,0.5390625,-0.4237500000000018
59608,Vendegies-sur-Écaillon,59,500-1999 hab,36.2,0.0,0.5535714285714286,0.1394285714285743
59609,Vendeville,59,500-1999 hab,36.54,0.0,0.5964285714285714,0.4794285714285706
59610,Verchain-Maugré,59,500-1999 hab,33.49,0.0,0.3642857142857142,-2.5705714285714265
59611,Verlinghem,59,2000-3499 hab,34.58,0.0,0.2134831460674157,-4.657865168539331
59612,Vertain,59,500-1999 hab,31.01,0.0,0.1821428571428571,-5.050571428571427
59613,Vicq,59,500-1999 hab,44.5,0.0,0.9178571428571428,8.439428571428572
59614,Viesly,59,500-1999 hab,27.5,3.08,0.0357142857142857,-8.560571428571428
59615,Vieux-Berquin,59,2000-3499 hab,36.03,0.0,0.2921348314606741,-3.207865168539328
59616,Vieux-Condé,59,10 000-19 999 hab,58.67,0.0,0.90625,9.783437500000003
59617,Vieux-Mesnil,59,500-1999 hab,34.71,0.0,0.45,-1.3505714285714276
59618,Vieux-Reng,59,500-1999 hab,29.14,0.0,0.0875,-6.920571428571428
59619,Villereau,59,500-1999 hab,32.53,0.84,0.2892857142857143,-3.530571428571428
59620,Villers-au-Tertre,59,500-1999 hab,31.49,0.0,0.2178571428571428,-4.57057142857143
59622,Villers-en-Cauchies,59,500-1999 hab,42.55,4.73,0.8785714285714286,6.489428571428569
59623,Villers-Guislain,59,500-1999 hab,28.75,0.0,0.0785714285714285,-7.310571428571428
59624,Villers-Outréaux,59,2000-3499 hab,27.39,0.0,0.0224719101123595,-11.847865168539329
59625,Villers-Plouich,59,< 500 hab,29.62,0.0,0.296875,-2.423750000000002
59626,Villers-Pol,59,500-1999 hab,33.0,-2.29,0.3285714285714285,-3.0605714285714285
59627,Villers-Sire-Nicole,59,500-1999 hab,32.98,-1.36,0.325,-3.080571428571432
59628,Volckerinckhove,59,500-1999 hab,33.24,0.0,0.3428571428571428,-2.8205714285714265
59629,Vred,59,500-1999 hab,52.62,1.53,0.9857142857142858,16.55942857142857
59630,Wahagnies,59,2000-3499 hab,47.97,1.6,0.9213483146067416,8.73213483146067
