code_insee,nom_commune,departement,strate_perso,annee,taux_tfpb,n,mean,median,q25,q75,ecart_vs_median,ecart_vs_mean,position_bande
62817,Tilloy-lès-Mofflaines,62,500-1999 hab,2023,39.2,286,38.005139860139856,37.465,34.935,41.1975,1.7349999999999994,1.1948601398601468,entre_Q25_Q75
62817,Tilloy-lès-Mofflaines,62,500-1999 hab,2024,39.2,286,38.13888111888112,37.465,35.162499999999994,41.3325,1.7349999999999994,1.0611188811188796,entre_Q25_Q75
62818,Tilly-Capelle,62,< 500 hab,2021,34.58,449,35.343741648106906,35.03,32.82,37.57,-0.45000000000000284,-0.7637416481069081,entre_Q25_Q75
62818,Tilly-Capelle,62,< 500 hab,2022,34.58,449,35.39249443207127,35.09,32.84,37.58,-0.5100000000000051,-0.8124944320712686,entre_Q25_Q75
62818,Tilly-Capelle,62,< 500 hab,2023,34.58,449,35.4786859688196,35.33,32.9,37.71,-0.75,-0.8986859688195992,entre_Q25_Q75
62818,Tilly-Capelle,62,< 500 hab,2024,34.58,449,35.553229398663696,35.37,32.99,37.81,-0.7899999999999991,-0.9732293986636975,entre_Q25_Q75
62819,Tilques,62,500-1999 hab,2021,35.56,286,37.80548951048952,37.335,34.7375,41.120000000000005,-1.7749999999999986,-2.24548951048952,entre_Q25_Q75
62819,Tilques,62,500-1999 hab,2022,36.27,286,37.90083916083916,37.39,34.8675,41.19,-1.1199999999999974,-1.6308391608391588,entre_Q25_Q75
62819,Tilques,62,500-1999 hab,2023,36.27,286,38.005139860139856,37.465,34.935,41.1975,-1.1950000000000003,-1.7351398601398529,entre_Q25_Q75
62819,Tilques,62,500-1999 hab,2024,36.27,286,38.13888111888112,37.465,35.162499999999994,41.3325,-1.1950000000000003,-1.86888111888112,entre_Q25_Q75
62820,Tincques,62,500-1999 hab,2021,39.03,286,37.80548951048952,37.335,34.7375,41.120000000000005,1.6950000000000003,1.2245104895104788,entre_Q25_Q75
62820,Tincques,62,500-1999 hab,2022,39.03,286,37.90083916083916,37.39,34.8675,41.19,1.6400000000000006,1.1291608391608392,entre_Q25_Q75
62820,Tincques,62,500-1999 hab,2023,39.03,286,38.005139860139856,37.465,34.935,41.1975,1.5649999999999977,1.0248601398601451,entre_Q25_Q75
62820,Tincques,62,500-1999 hab,2024,39.03,286,38.13888111888112,37.465,35.162499999999994,41.3325,1.5649999999999977,0.8911188811188779,entre_Q25_Q75
62821,Tingry,62,< 500 hab,2021,31.41,449,35.343741648106906,35.03,32.82,37.57,-3.620000000000001,-3.9337416481069063,sous_Q25
62821,Tingry,62,< 500 hab,2022,32.04,449,35.39249443207127,35.09,32.84,37.58,-3.0500000000000043,-3.3524944320712677,sous_Q25
62821,Tingry,62,< 500 hab,2023,32.04,449,35.4786859688196,35.33,32.9,37.71,-3.289999999999999,-3.4386859688195983,sous_Q25
62821,Tingry,62,< 500 hab,2024,32.04,449,35.553229398663696,35.37,32.99,37.81,-3.3299999999999983,-3.5132293986636967,sous_Q25
62822,Tollent,62,< 500 hab,2021,40.08,449,35.343741648106906,35.03,32.82,37.57,5.049999999999997,4.736258351893092,au-dessus_Q75
62822,Tollent,62,< 500 hab,2022,40.08,449,35.39249443207127,35.09,32.84,37.58,4.989999999999995,4.687505567928731,au-dessus_Q75
62822,Tollent,62,< 500 hab,2023,40.08,449,35.4786859688196,35.33,32.9,37.71,4.75,4.601314031180401,au-dessus_Q75
62822,Tollent,62,< 500 hab,2024,40.08,449,35.553229398663696,35.37,32.99,37.81,4.710000000000001,4.5267706013363025,au-dessus_Q75
62823,Torcy,62,< 500 hab,2021,37.92,449,35.343741648106906,35.03,32.82,37.57,2.8900000000000006,2.5762583518930953,au-dessus_Q75
62823,Torcy,62,< 500 hab,2022,37.92,449,35.39249443207127,35.09,32.84,37.58,2.8299999999999983,2.527505567928735,au-dessus_Q75
62823,Torcy,62,< 500 hab,2023,37.92,449,35.4786859688196,35.33,32.9,37.71,2.5900000000000034,2.4413140311804042,au-dessus_Q75
62823,Torcy,62,< 500 hab,2024,37.92,449,35.553229398663696,35.37,32.99,37.81,2.5500000000000043,2.366770601336306,au-dessus_Q75
62824,Tortefontaine,62,< 500 hab,2021,30.94,449,35.343741648106906,35.03,32.82,37.57,-4.09,-4.403741648106905,sous_Q25
62824,Tortefontaine,62,< 500 hab,2022,30.94,449,35.39249443207127,35.09,32.84,37.58,-4.150000000000002,-4.452494432071266,sous_Q25
62824,Tortefontaine,62,< 500 hab,2023,30.94,449,35.4786859688196,35.33,32.9,37.71,-4.389999999999997,-4.538685968819596,sous_Q25
62824,Tortefontaine,62,< 500 hab,2024,30.94,449,35.553229398663696,35.37,32.99,37.81,-4.429999999999996,-4.6132293986636945,sous_Q25
62825,Tortequesne,62,500-1999 hab,2021,37.31,286,37.80548951048952,37.335,34.7375,41.120000000000005,-0.02499999999999858,-0.49548951048952006,entre_Q25_Q75
62825,Tortequesne,62,500-1999 hab,2022,37.31,286,37.90083916083916,37.39,34.8675,41.19,-0.0799999999999983,-0.5908391608391597,entre_Q25_Q75
62825,Tortequesne,62,500-1999 hab,2023,37.31,286,38.005139860139856,37.465,34.935,41.1975,-0.15500000000000114,-0.6951398601398537,entre_Q25_Q75
62825,Tortequesne,62,500-1999 hab,2024,37.31,286,38.13888111888112,37.465,35.162499999999994,41.3325,-0.15500000000000114,-0.8288811188811209,entre_Q25_Q75
62826,Le Touquet-Paris-Plage,62,3500-4999 hab,2021,50.11,30,43.677,43.19,38.515,47.085,6.920000000000002,6.433,au-dessus_Q75
62826,Le Touquet-Paris-Plage,62,3500-4999 hab,2022,50.11,30,44.01033333333333,43.685,38.9125,47.825,6.424999999999997,6.099666666666671,au-dessus_Q75
62826,Le Touquet-Paris-Plage,62,3500-4999 hab,2023,50.11,30,44.25466666666667,43.685,38.9125,48.6225,6.424999999999997,5.855333333333327,au-dessus_Q75
62826,Le Touquet-Paris-Plage,62,3500-4999 hab,2024,50.11,30,44.51766666666666,43.685,39.345,49.212500000000006,6.424999999999997,5.592333333333336,au-dessus_Q75
62827,Tournehem-sur-la-Hem,62,500-1999 hab,2021,32.35,286,37.80548951048952,37.335,34.7375,41.120000000000005,-4.984999999999999,-5.455489510489521,sous_Q25
62827,Tournehem-sur-la-Hem,62,500-1999 hab,2022,33.35,286,37.90083916083916,37.39,34.8675,41.19,-4.039999999999999,-4.5508391608391605,sous_Q25
62827,Tournehem-sur-la-Hem,62,500-1999 hab,2023,33.35,286,38.005139860139856,37.465,34.935,41.1975,-4.115000000000002,-4.655139860139855,sous_Q25
62827,Tournehem-sur-la-Hem,62,500-1999 hab,2024,33.35,286,38.13888111888112,37.465,35.162499999999994,41.3325,-4.115000000000002,-4.788881118881122,sous_Q25
62828,Tramecourt,62,< 500 hab,2021,29.88,449,35.343741648106906,35.03,32.82,37.57,-5.150000000000002,-5.463741648106907,sous_Q25
62828,Tramecourt,62,< 500 hab,2022,29.88,449,35.39249443207127,35.09,32.84,37.58,-5.210000000000004,-5.512494432071268,sous_Q25
62828,Tramecourt,62,< 500 hab,2023,29.88,449,35.4786859688196,35.33,32.9,37.71,-5.449999999999999,-5.5986859688195985,sous_Q25
62828,Tramecourt,62,< 500 hab,2024,29.88,449,35.553229398663696,35.37,32.99,37.81,-5.489999999999998,-5.673229398663697,sous_Q25
62829,Le Transloy,62,< 500 hab,2021,35.01,449,35.343741648106906,35.03,32.82,37.57,-0.020000000000003126,-0.33374164810690843,entre_Q25_Q75
62829,Le Transloy,62,< 500 hab,2022,35.01,449,35.39249443207127,35.09,32.84,37.58,-0.0800000000000054,-0.3824944320712689,entre_Q25_Q75
62829,Le Transloy,62,< 500 hab,2023,35.01,449,35.4786859688196,35.33,32.9,37.71,-0.3200000000000003,-0.46868596881959945,entre_Q25_Q75
62829,Le Transloy,62,< 500 hab,2024,35.01,449,35.553229398663696,35.37,32.99,37.81,-0.35999999999999943,-0.5432293986636978,entre_Q25_Q75
62830,Trescault,62,< 500 hab,2021,39.89,449,35.343741648106906,35.03,32.82,37.57,4.859999999999999,4.546258351893094,au-dessus_Q75
62830,Trescault,62,< 500 hab,2022,39.89,449,35.39249443207127,35.09,32.84,37.58,4.799999999999997,4.497505567928734,au-dessus_Q75
62830,Trescault,62,< 500 hab,2023,39.89,449,35.4786859688196,35.33,32.9,37.71,4.560000000000002,4.411314031180403,au-dessus_Q75
62830,Trescault,62,< 500 hab,2024,39.89,449,35.553229398663696,35.37,32.99,37.81,4.520000000000003,4.336770601336305,au-dessus_Q75
62831,Troisvaux,62,< 500 hab,2021,29.45,449,35.343741648106906,35.03,32.82,37.57,-5.580000000000002,-5.893741648106907,sous_Q25
62831,Troisvaux,62,< 500 hab,2022,29.45,449,35.39249443207127,35.09,32.84,37.58,-5.640000000000004,-5.942494432071268,sous_Q25
62831,Troisvaux,62,< 500 hab,2023,29.45,449,35.4786859688196,35.33,32.9,37.71,-5.879999999999999,-6.028685968819598,sous_Q25
62831,Troisvaux,62,< 500 hab,2024,29.45,449,35.553229398663696,35.37,32.99,37.81,-5.919999999999998,-6.1032293986636965,sous_Q25
62832,Tubersent,62,500-1999 hab,2021,35.61,286,37.80548951048952,37.335,34.7375,41.120000000000005,-1.7250000000000014,-2.195489510489523,entre_Q25_Q75
62832,Tubersent,62,500-1999 hab,2022,35.61,286,37.90083916083916,37.39,34.8675,41.19,-1.7800000000000011,-2.2908391608391625,entre_Q25_Q75
62832,Tubersent,62,500-1999 hab,2023,35.61,286,38.005139860139856,37.465,34.935,41.1975,-1.855000000000004,-2.3951398601398566,entre_Q25_Q75
62832,Tubersent,62,500-1999 hab,2024,35.61,286,38.13888111888112,37.465,35.162499999999994,41.3325,-1.855000000000004,-2.5288811188811238,entre_Q25_Q75
62833,Vacquerie-le-Boucq,62,< 500 hab,2021,36.34,449,35.343741648106906,35.03,32.82,37.57,1.3100000000000023,0.996258351893097,entre_Q25_Q75
62833,Vacquerie-le-Boucq,62,< 500 hab,2022,36.34,449,35.39249443207127,35.09,32.84,37.58,1.25,0.9475055679287365,entre_Q25_Q75
62833,Vacquerie-le-Boucq,62,< 500 hab,2023,36.34,449,35.4786859688196,35.33,32.9,37.71,1.0100000000000051,0.861314031180406,entre_Q25_Q75
62833,Vacquerie-le-Boucq,62,< 500 hab,2024,36.34,449,35.553229398663696,35.37,32.99,37.81,0.970000000000006,0.7867706013363076,entre_Q25_Q75
62834,Vacqueriette-Erquières,62,< 500 hab,2021,31.53,449,35.343741648106906,35.03,32.82,37.57,-3.5,-3.8137416481069053,sous_Q25
62834,Vacqueriette-Erquières,62,< 500 hab,2022,31.53,449,35.39249443207127,35.09,32.84,37.58,-3.5600000000000023,-3.8624944320712657,sous_Q25
62834,Vacqueriette-Erquières,62,< 500 hab,2023,31.53,449,35.4786859688196,35.33,32.9,37.71,-3.799999999999997,-3.9486859688195963,sous_Q25
62834,Vacqueriette-Erquières,62,< 500 hab,2024,31.53,449,35.553229398663696,35.37,32.99,37.81,-3.8399999999999963,-4.023229398663695,sous_Q25
62835,Valhuon,62,500-1999 hab,2021,29.34,286,37.80548951048952,37.335,34.7375,41.120000000000005,-7.995000000000001,-8.465489510489522,sous_Q25
62835,Valhuon,62,500-1999 hab,2022,29.34,286,37.90083916083916,37.39,34.8675,41.19,-8.05,-8.560839160839162,sous_Q25
62835,Valhuon,62,500-1999 hab,2023,29.34,286,38.005139860139856,37.465,34.935,41.1975,-8.125000000000004,-8.665139860139856,sous_Q25
62835,Valhuon,62,500-1999 hab,2024,29.34,286,38.13888111888112,37.465,35.162499999999994,41.3325,-8.125000000000004,-8.798881118881123,sous_Q25
62836,Vaudricourt,62,500-1999 hab,2021,39.71,286,37.80548951048952,37.335,34.7375,41.120000000000005,2.375,1.9045104895104785,entre_Q25_Q75
62836,Vaudricourt,62,500-1999 hab,2022,39.71,286,37.90083916083916,37.39,34.8675,41.19,2.3200000000000003,1.809160839160839,entre_Q25_Q75
62836,Vaudricourt,62,500-1999 hab,2023,39.71,286,38.005139860139856,37.465,34.935,41.1975,2.2449999999999974,1.7048601398601448,entre_Q25_Q75
62836,Vaudricourt,62,500-1999 hab,2024,39.71,286,38.13888111888112,37.465,35.162499999999994,41.3325,2.2449999999999974,1.5711188811188777,entre_Q25_Q75
62837,Vaudringhem,62,< 500 hab,2021,36.49,449,35.343741648106906,35.03,32.82,37.57,1.4600000000000009,1.1462583518930956,entre_Q25_Q75
62837,Vaudringhem,62,< 500 hab,2022,36.49,449,35.39249443207127,35.09,32.84,37.58,1.3999999999999986,1.097505567928735,entre_Q25_Q75
62837,Vaudringhem,62,< 500 hab,2023,36.49,449,35.4786859688196,35.33,32.9,37.71,1.1600000000000037,1.0113140311804045,entre_Q25_Q75
62837,Vaudringhem,62,< 500 hab,2024,36.49,449,35.553229398663696,35.37,32.99,37.81,1.1200000000000045,0.9367706013363062,entre_Q25_Q75
62838,Vaulx,62,< 500 hab,2021,29.51,449,35.343741648106906,35.03,32.82,37.57,-5.52,-5.833741648106905,sous_Q25
62838,Vaulx,62,< 500 hab,2022,29.51,449,35.39249443207127,35.09,32.84,37.58,-5.580000000000002,-5.882494432071265,sous_Q25
62838,Vaulx,62,< 500 hab,2023,29.51,449,35.4786859688196,35.33,32.9,37.71,-5.819999999999997,-5.968685968819596,sous_Q25
62838,Vaulx,62,< 500 hab,2024,29.51,449,35.553229398663696,35.37,32.99,37.81,-5.859999999999996,-6.043229398663694,sous_Q25
62839,Vaulx-Vraucourt,62,500-1999 hab,2021,40.0,286,37.80548951048952,37.335,34.7375,41.120000000000005,2.664999999999999,2.1945104895104777,entre_Q25_Q75
62839,Vaulx-Vraucourt,62,500-1999 hab,2022,40.0,286,37.90083916083916,37.39,34.8675,41.19,2.6099999999999994,2.099160839160838,entre_Q25_Q75
62839,Vaulx-Vraucourt,62,500-1999 hab,2023,40.0,286,38.005139860139856,37.465,34.935,41.1975,2.5349999999999966,1.994860139860144,entre_Q25_Q75
62839,Vaulx-Vraucourt,62,500-1999 hab,2024,40.0,286,38.13888111888112,37.465,35.162499999999994,41.3325,2.5349999999999966,1.8611188811188768,entre_Q25_Q75
62840,Vélu,62,< 500 hab,2021,32.25,449,35.343741648106906,35.03,32.82,37.57,-2.780000000000001,-3.0937416481069064,sous_Q25
62840,Vélu,62,< 500 hab,2022,32.25,449,35.39249443207127,35.09,32.84,37.58,-2.8400000000000034,-3.142494432071267,sous_Q25
62840,Vélu,62,< 500 hab,2023,32.25,449,35.4786859688196,35.33,32.9,37.71,-3.0799999999999983,-3.2286859688195975,sous_Q25
62840,Vélu,62,< 500 hab,2024,32.25,449,35.553229398663696,35.37,32.99,37.81,-3.1199999999999974,-3.303229398663696,sous_Q25
62841,Vendin-lès-Béthune,62,2000-3499 hab,2021,44.11,49,44.31632653061224,42.35,38.81,50.09,1.759999999999998,-0.2063265306122375,entre_Q25_Q75
62841,Vendin-lès-Béthune,62,2000-3499 hab,2022,44.11,49,44.43897959183674,42.96,39.36,49.91,1.1499999999999986,-0.32897959183674175,entre_Q25_Q75
62841,Vendin-lès-Béthune,62,2000-3499 hab,2023,44.11,49,44.68020408163265,44.11,39.36,50.09,0.0,-0.570204081632653,entre_Q25_Q75
62841,Vendin-lès-Béthune,62,2000-3499 hab,2024,44.11,49,44.808775510204086,44.11,39.6,50.09,0.0,-0.6987755102040865,entre_Q25_Q75
62842,Vendin-le-Vieil,62,5000-9999 hab,2021,39.17,48,48.996875,47.54,42.805,52.99,-8.369999999999997,-9.826875000000001,sous_Q25
62842,Vendin-le-Vieil,62,5000-9999 hab,2022,39.17,48,49.059583333333336,47.93,42.805,52.8775,-8.759999999999998,-9.889583333333334,sous_Q25
62842,Vendin-le-Vieil,62,5000-9999 hab,2023,49.91,48,49.33708333333333,49.105,43.04,52.8775,0.8049999999999997,0.5729166666666643,entre_Q25_Q75
62842,Vendin-le-Vieil,62,5000-9999 hab,2024,49.91,48,49.42979166666667,49.105,43.3,52.8775,0.8049999999999997,0.48020833333333,entre_Q25_Q75
62843,Verchin,62,< 500 hab,2021,36.03,449,35.343741648106906,35.03,32.82,37.57,1.0,0.6862583518930947,entre_Q25_Q75
62843,Verchin,62,< 500 hab,2022,36.03,449,35.39249443207127,35.09,32.84,37.58,0.9399999999999977,0.6375055679287343,entre_Q25_Q75
62843,Verchin,62,< 500 hab,2023,36.03,449,35.4786859688196,35.33,32.9,37.71,0.7000000000000028,0.5513140311804037,entre_Q25_Q75
62843,Verchin,62,< 500 hab,2024,36.03,449,35.553229398663696,35.37,32.99,37.81,0.6600000000000037,0.47677060133630533,entre_Q25_Q75
62844,Verchocq,62,500-1999 hab,2021,37.39,286,37.80548951048952,37.335,34.7375,41.120000000000005,0.054999999999999716,-0.41548951048952176,entre_Q25_Q75
62844,Verchocq,62,500-1999 hab,2022,37.39,286,37.90083916083916,37.39,34.8675,41.19,0.0,-0.5108391608391614,entre_Q25_Q75
62844,Verchocq,62,500-1999 hab,2023,37.39,286,38.005139860139856,37.465,34.935,41.1975,-0.07500000000000284,-0.6151398601398554,entre_Q25_Q75
62844,Verchocq,62,500-1999 hab,2024,37.39,286,38.13888111888112,37.465,35.162499999999994,41.3325,-0.07500000000000284,-0.7488811188811226,entre_Q25_Q75
62845,Verlincthun,62,500-1999 hab,2021,39.16,286,37.80548951048952,37.335,34.7375,41.120000000000005,1.8249999999999957,1.3545104895104743,entre_Q25_Q75
62845,Verlincthun,62,500-1999 hab,2022,39.16,286,37.90083916083916,37.39,34.8675,41.19,1.769999999999996,1.2591608391608347,entre_Q25_Q75
62845,Verlincthun,62,500-1999 hab,2023,39.16,286,38.005139860139856,37.465,34.935,41.1975,1.6949999999999932,1.1548601398601406,entre_Q25_Q75
62845,Verlincthun,62,500-1999 hab,2024,39.16,286,38.13888111888112,37.465,35.162499999999994,41.3325,1.6949999999999932,1.0211188811188734,entre_Q25_Q75
62846,Vermelles,62,3500-4999 hab,2021,38.29,30,43.677,43.19,38.515,47.085,-4.899999999999999,-5.3870000000000005,sous_Q25
62846,Vermelles,62,3500-4999 hab,2022,38.29,30,44.01033333333333,43.685,38.9125,47.825,-5.395000000000003,-5.720333333333329,sous_Q25
62846,Vermelles,62,3500-4999 hab,2023,38.29,30,44.25466666666667,43.685,38.9125,48.6225,-5.395000000000003,-5.964666666666673,sous_Q25
62846,Vermelles,62,3500-4999 hab,2024,38.29,30,44.51766666666666,43.685,39.345,49.212500000000006,-5.395000000000003,-6.227666666666664,sous_Q25
62847,Verquigneul,62,2000-3499 hab,2021,55.89,49,44.31632653061224,42.35,38.81,50.09,13.54,11.573673469387764,au-dessus_Q75
62847,Verquigneul,62,2000-3499 hab,2022,55.89,49,44.43897959183674,42.96,39.36,49.91,12.93,11.45102040816326,au-dessus_Q75
62847,Verquigneul,62,2000-3499 hab,2023,55.89,49,44.68020408163265,44.11,39.36,50.09,11.780000000000001,11.209795918367348,au-dessus_Q75
62847,Verquigneul,62,2000-3499 hab,2024,55.89,49,44.808775510204086,44.11,39.6,50.09,11.780000000000001,11.081224489795915,au-dessus_Q75
62848,Verquin,62,2000-3499 hab,2021,37.72,49,44.31632653061224,42.35,38.81,50.09,-4.630000000000003,-6.596326530612238,sous_Q25
62848,Verquin,62,2000-3499 hab,2022,38.89,49,44.43897959183674,42.96,39.36,49.91,-4.07,-5.548979591836741,sous_Q25
62848,Verquin,62,2000-3499 hab,2023,38.89,49,44.68020408163265,44.11,39.36,50.09,-5.219999999999999,-5.790204081632652,sous_Q25
62848,Verquin,62,2000-3499 hab,2024,38.89,49,44.808775510204086,44.11,39.6,50.09,-5.219999999999999,-5.918775510204085,sous_Q25
62849,Verton,62,2000-3499 hab,2021,39.36,49,44.31632653061224,42.35,38.81,50.09,-2.990000000000002,-4.9563265306122375,entre_Q25_Q75
62849,Verton,62,2000-3499 hab,2022,39.36,49,44.43897959183674,42.96,39.36,49.91,-3.6000000000000014,-5.078979591836742,entre_Q25_Q75
62849,Verton,62,2000-3499 hab,2023,39.36,49,44.68020408163265,44.11,39.36,50.09,-4.75,-5.320204081632653,entre_Q25_Q75
62849,Verton,62,2000-3499 hab,2024,39.36,49,44.808775510204086,44.11,39.6,50.09,-4.75,-5.4487755102040865,sous_Q25
62850,Vieil-Hesdin,62,< 500 hab,2021,33.11,449,35.343741648106906,35.03,32.82,37.57,-1.9200000000000017,-2.233741648106907,entre_Q25_Q75
62850,Vieil-Hesdin,62,< 500 hab,2022,33.11,449,35.39249443207127,35.09,32.84,37.58,-1.980000000000004,-2.2824944320712675,entre_Q25_Q75
62850,Vieil-Hesdin,62,< 500 hab,2023,33.11,449,35.4786859688196,35.33,32.9,37.71,-2.219999999999999,-2.368685968819598,entre_Q25_Q75
62850,Vieil-Hesdin,62,< 500 hab,2024,33.11,449,35.553229398663696,35.37,32.99,37.81,-2.259999999999998,-2.4432293986636964,entre_Q25_Q75
62851,Vieille-Chapelle,62,500-1999 hab,2021,41.86,286,37.80548951048952,37.335,34.7375,41.120000000000005,4.524999999999999,4.054510489510477,au-dessus_Q75
62851,Vieille-Chapelle,62,500-1999 hab,2022,41.86,286,37.90083916083916,37.39,34.8675,41.19,4.469999999999999,3.9591608391608375,au-dessus_Q75
62851,Vieille-Chapelle,62,500-1999 hab,2023,41.86,286,38.005139860139856,37.465,34.935,41.1975,4.394999999999996,3.8548601398601434,au-dessus_Q75
62851,Vieille-Chapelle,62,500-1999 hab,2024,41.86,286,38.13888111888112,37.465,35.162499999999994,41.3325,4.394999999999996,3.7211188811188762,au-dessus_Q75
62852,Vieille-Église,62,500-1999 hab,2021,36.32,286,37.80548951048952,37.335,34.7375,41.120000000000005,-1.0150000000000006,-1.485489510489522,entre_Q25_Q75
62852,Vieille-Église,62,500-1999 hab,2022,36.68,286,37.90083916083916,37.39,34.8675,41.19,-0.7100000000000009,-1.2208391608391622,entre_Q25_Q75
62852,Vieille-Église,62,500-1999 hab,2023,36.68,286,38.005139860139856,37.465,34.935,41.1975,-0.7850000000000037,-1.3251398601398563,entre_Q25_Q75
62852,Vieille-Église,62,500-1999 hab,2024,37.05,286,38.13888111888112,37.465,35.162499999999994,41.3325,-0.41500000000000625,-1.088881118881126,entre_Q25_Q75
62853,Vieil-Moutier,62,< 500 hab,2021,32.08,449,35.343741648106906,35.03,32.82,37.57,-2.950000000000003,-3.263741648106908,sous_Q25
62853,Vieil-Moutier,62,< 500 hab,2022,32.08,449,35.39249443207127,35.09,32.84,37.58,-3.010000000000005,-3.3124944320712686,sous_Q25
62853,Vieil-Moutier,62,< 500 hab,2023,32.08,449,35.4786859688196,35.33,32.9,37.71,-3.25,-3.398685968819599,sous_Q25
62853,Vieil-Moutier,62,< 500 hab,2024,32.08,449,35.553229398663696,35.37,32.99,37.81,-3.289999999999999,-3.4732293986636975,sous_Q25
62854,Villers-au-Bois,62,500-1999 hab,2021,46.73,286,37.80548951048952,37.335,34.7375,41.120000000000005,9.394999999999996,8.924510489510475,au-dessus_Q75
62854,Villers-au-Bois,62,500-1999 hab,2022,46.73,286,37.90083916083916,37.39,34.8675,41.19,9.339999999999996,8.829160839160835,au-dessus_Q75
62854,Villers-au-Bois,62,500-1999 hab,2023,46.73,286,38.005139860139856,37.465,34.935,41.1975,9.264999999999993,8.72486013986014,au-dessus_Q75
62854,Villers-au-Bois,62,500-1999 hab,2024,48.9,286,38.13888111888112,37.465,35.162499999999994,41.3325,11.434999999999995,10.761118881118875,au-dessus_Q75
62855,Villers-au-Flos,62,< 500 hab,2021,38.65,449,35.343741648106906,35.03,32.82,37.57,3.6199999999999974,3.306258351893092,au-dessus_Q75
62855,Villers-au-Flos,62,< 500 hab,2022,38.65,449,35.39249443207127,35.09,32.84,37.58,3.559999999999995,3.2575055679287317,au-dessus_Q75
62855,Villers-au-Flos,62,< 500 hab,2023,38.65,449,35.4786859688196,35.33,32.9,37.71,3.3200000000000003,3.171314031180401,au-dessus_Q75
62855,Villers-au-Flos,62,< 500 hab,2024,38.65,449,35.553229398663696,35.37,32.99,37.81,3.280000000000001,3.0967706013363028,au-dessus_Q75
62856,Villers-Brûlin,62,< 500 hab,2021,38.42,449,35.343741648106906,35.03,32.82,37.57,3.3900000000000006,3.0762583518930953,au-dessus_Q75
62856,Villers-Brûlin,62,< 500 hab,2022,38.42,449,35.39249443207127,35.09,32.84,37.58,3.3299999999999983,3.027505567928735,au-dessus_Q75
62856,Villers-Brûlin,62,< 500 hab,2023,38.42,449,35.4786859688196,35.33,32.9,37.71,3.0900000000000034,2.9413140311804042,au-dessus_Q75
62856,Villers-Brûlin,62,< 500 hab,2024,38.42,449,35.553229398663696,35.37,32.99,37.81,3.0500000000000043,2.866770601336306,au-dessus_Q75
62857,Villers-Châtel,62,< 500 hab,2021,35.78,449,35.343741648106906,35.03,32.82,37.57,0.75,0.4362583518930947,entre_Q25_Q75
62857,Villers-Châtel,62,< 500 hab,2022,35.78,449,35.39249443207127,35.09,32.84,37.58,0.6899999999999977,0.38750556792873425,entre_Q25_Q75
62857,Villers-Châtel,62,< 500 hab,2023,35.78,449,35.4786859688196,35.33,32.9,37.71,0.45000000000000284,0.3013140311804037,entre_Q25_Q75
62857,Villers-Châtel,62,< 500 hab,2024,35.78,449,35.553229398663696,35.37,32.99,37.81,0.4100000000000037,0.22677060133630533,entre_Q25_Q75
62858,Villers-lès-Cagnicourt,62,< 500 hab,2021,37.57,449,35.343741648106906,35.03,32.82,37.57,2.539999999999999,2.226258351893094,entre_Q25_Q75
62858,Villers-lès-Cagnicourt,62,< 500 hab,2022,37.57,449,35.39249443207127,35.09,32.84,37.58,2.479999999999997,2.1775055679287334,entre_Q25_Q75
62858,Villers-lès-Cagnicourt,62,< 500 hab,2023,37.57,449,35.4786859688196,35.33,32.9,37.71,2.240000000000002,2.091314031180403,entre_Q25_Q75
62858,Villers-lès-Cagnicourt,62,< 500 hab,2024,37.57,449,35.553229398663696,35.37,32.99,37.81,2.200000000000003,2.0167706013363045,entre_Q25_Q75
62859,Villers-l'Hôpital,62,< 500 hab,2021,32.76,449,35.343741648106906,35.03,32.82,37.57,-2.270000000000003,-2.5837416481069084,sous_Q25
62859,Villers-l'Hôpital,62,< 500 hab,2022,32.76,449,35.39249443207127,35.09,32.84,37.58,-2.3300000000000054,-2.632494432071269,sous_Q25
62859,Villers-l'Hôpital,62,< 500 hab,2023,32.76,449,35.4786859688196,35.33,32.9,37.71,-2.5700000000000003,-2.7186859688195995,sous_Q25
62859,Villers-l'Hôpital,62,< 500 hab,2024,32.76,449,35.553229398663696,35.37,32.99,37.81,-2.6099999999999994,-2.793229398663698,sous_Q25
62860,Villers-Sir-Simon,62,< 500 hab,2021,36.65,449,35.343741648106906,35.03,32.82,37.57,1.6199999999999974,1.3062583518930921,entre_Q25_Q75
62860,Villers-Sir-Simon,62,< 500 hab,2022,36.65,449,35.39249443207127,35.09,32.84,37.58,1.5599999999999952,1.2575055679287317,entre_Q25_Q75
62860,Villers-Sir-Simon,62,< 500 hab,2023,36.65,449,35.4786859688196,35.33,32.9,37.71,1.3200000000000003,1.1713140311804011,entre_Q25_Q75
62860,Villers-Sir-Simon,62,< 500 hab,2024,36.65,449,35.553229398663696,35.37,32.99,37.81,1.2800000000000011,1.0967706013363028,entre_Q25_Q75
62861,Vimy,62,3500-4999 hab,2021,49.5,30,43.677,43.19,38.515,47.085,6.310000000000002,5.823,au-dessus_Q75
62861,Vimy,62,3500-4999 hab,2022,49.5,30,44.01033333333333,43.685,38.9125,47.825,5.814999999999998,5.489666666666672,au-dessus_Q75
62861,Vimy,62,3500-4999 hab,2023,49.5,30,44.25466666666667,43.685,38.9125,48.6225,5.814999999999998,5.245333333333328,au-dessus_Q75
62861,Vimy,62,3500-4999 hab,2024,49.5,30,44.51766666666666,43.685,39.345,49.212500000000006,5.814999999999998,4.982333333333337,au-dessus_Q75
